100000 10000 100 
0 0.01
1 10000 400
0 0.01
1 10000 100
0 0.03
start: 23.11.03 20:09:27 
Gain1:10
Gain2:20
Gain3:
Gain4:10
PID/P:+5E+0
PID/I:+1E+3
OvenT: 83
Calibration: XI390@85K, 1.17, 1.8
Toffset: 0
Toffset: 0
Time	 Diff Temp	 Ref Temp	 SRc	 SRh	 RRc	 RRh	 U_PID_Out	 Utotal	DiffTempInK	RefHR	AVTempInK	PowerDiff	SampleTemp	SampleHR	Cp
9.9E-4	1.70170803E-2	2.03451888E-1	2.1830183E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13332125E-1	5.12918082E-1	6.91113892E-2	-2.76800681E+2	9.99471928E+1	3.7969194E-3	1.00016304E+2	-2.30569991E+1	4.30385034E-2
1.001E-3	1.65486595E-2	2.03139527E-1	2.17677111E-1	2.17419484E-1	2.18903921E-1	2.18783747E-1	5.11769418E-1	5.11667924E-1	6.72141677E-2	-6.84694188E-3	9.99218175E+1	3.73438967E-3	9.99890317E+1	-2.47931819E+3	4.31010331E-2
1.012E-3	1.69546242E-2	2.03764248E-1	2.1861419E-1	2.17731865E-1	2.19840586E-1	2.19408743E-1	5.14582291E-1	5.138557E-1	6.8852654E-2	2.76807527E+2	9.99725662E+1	-3.74934546E-3	1.00041419E+2	4.76246914E+3	5.03946759E-2
1.023E-3	1.64549753E-2	2.03451888E-1	2.17677111E-1	2.17419484E-1	2.18903921E-1	2.18783747E-1	5.13019584E-1	5.11980463E-1	6.68287379E-2	9.22737402E+1	9.99471928E+1	-3.91233421E-3	1.00014022E+2	-2.49066471E+3	5.0747757E-2
1.034E-3	1.573673E-2	2.03451888E-1	2.1830183E-1	2.17731865E-1	2.19528364E-1	2.18471249E-1	5.13644667E-1	5.13230621E-1	6.39119945E-2	2.76807527E+2	9.99471928E+1	-4.16314418E-3	1.00011105E+2	-2.65158485E+2	5.0998567E-2
1.045E-3	1.63612911E-2	2.03764248E-1	2.1830183E-1	2.17731865E-1	2.19528364E-1	2.18783747E-1	5.13644667E-1	5.12918082E-1	6.64433652E-2	2.76807527E+2	9.99725662E+1	-3.95656235E-3	1.0003901E+2	2.53679693E+3	5.06018928E-2
1.056E-3	1.63612911E-2	2.03764248E-1	2.1830183E-1	2.17731865E-1	2.19528364E-1	2.19096245E-1	5.1426975E-1	5.13230621E-1	6.64433652E-2	1.84540633E+2	9.99725662E+1	-3.95656235E-3	1.0003901E+2	0E+0	5.06018928E-2
1.067E-3	1.65486595E-2	2.03451888E-1	2.17677111E-1	2.18044246E-1	2.19216143E-1	2.18471249E-1	5.12707042E-1	5.12605542E-1	6.72091808E-2	-2.76821222E+2	9.99471928E+1	3.72854339E-3	1.00014402E+2	-2.23705273E+3	4.31068794E-2
1.078E-3	1.77353256E-2	2.03764248E-1	2.17677111E-1	2.17107104E-1	2.19528364E-1	2.18783747E-1	5.13644667E-1	5.12293003E-1	7.20227451E-2	-9.22874356E+1	9.99725662E+1	3.89598904E-3	1.00044589E+2	2.74426908E+3	4.27493414E-2
1.089E-3	1.71419925E-2	2.03451888E-1	2.17989471E-1	2.17731865E-1	2.19216143E-1	2.18471249E-1	5.13644667E-1	5.12605542E-1	6.9618643E-2	-2.76821222E+2	9.99471928E+1	3.81515162E-3	1.00016811E+2	-2.52522707E+3	4.30202712E-2
1.1E-3	1.75479572E-2	2.03764248E-1	2.1830183E-1	2.18044246E-1	2.19216143E-1	2.19408743E-1	5.1426975E-1	5.138557E-1	7.12619259E-2	-3.69094962E+2	9.99725662E+1	3.86863072E-3	1.00043828E+2	2.45606169E+3	4.27766997E-2
1.111E-3	1.73293608E-2	2.02827166E-1	2.17677111E-1	2.17107104E-1	2.18903921E-1	2.18783747E-1	5.13332125E-1	5.12293003E-1	7.03899675E-2	-4.61361855E+2	9.98964403E+1	3.85407579E-3	9.99668303E+1	-6.99979949E+3	4.2981347E-2
1.122E-3	1.66111156E-2	2.03764248E-1	2.17364751E-1	2.17107104E-1	2.19216143E-1	2.18471249E-1	5.13644667E-1	5.11667924E-1	6.74578046E-2	1.36954088E-2	9.99725662E+1	-3.86931151E-3	1.00040024E+2	6.65397029E+3	5.05146419E-2
1.133E-3	1.72356767E-2	2.03451888E-1	2.1830183E-1	2.17731865E-1	2.19528364E-1	2.19096245E-1	5.13957208E-1	5.13230621E-1	6.99990829E-2	-9.22531978E+1	9.99471928E+1	3.8288254E-3	1.00017192E+2	-2.07564704E+3	4.30065974E-2
1.144E-3	1.75479572E-2	2.03139527E-1	2.17989471E-1	2.17107104E-1	2.19216143E-1	2.1815875E-1	5.12707042E-1	5.11980463E-1	7.12725005E-2	1.36954088E-2	9.99218175E+1	-3.51926521E-3	9.999309E+1	-2.19107826E+3	5.0354688E-2
1.155E-3	1.7423045E-2	2.03451888E-1	2.17677111E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13644667E-1	5.12293003E-1	7.07599613E-2	2.76828069E+2	9.99471928E+1	-3.57431654E-3	1.00017953E+2	2.26024903E+3	5.04097393E-2
1.166E-3	1.72981328E-2	2.03451888E-1	2.17677111E-1	2.17419484E-1	2.18903921E-1	2.18783747E-1	5.12707042E-1	5.11667924E-1	7.02527092E-2	4.61361855E+2	9.99471928E+1	-3.61792975E-3	1.00017445E+2	-4.61138273E+1	5.04533525E-2
1.177E-3	1.65486595E-2	2.03764248E-1	2.17677111E-1	2.17419484E-1	2.19216143E-1	2.19408743E-1	5.13957208E-1	5.12918082E-1	6.72041951E-2	2.76807527E+2	9.99725662E+1	-3.891124E-3	1.0003977E+2	2.02953468E+3	5.05364544E-2
1.188E-3	1.74542731E-2	2.03451888E-1	2.1830183E-1	2.17731865E-1	2.19216143E-1	2.19096245E-1	5.1426975E-1	5.12918082E-1	7.08867742E-2	2.76807527E+2	9.99471928E+1	-3.56341331E-3	1.0001808E+2	-1.97189241E+3	5.03988361E-2
1.199E-3	1.69546242E-2	2.03764248E-1	2.17989471E-1	2.17731865E-1	2.185917E-1	2.19408743E-1	5.13644667E-1	5.12293003E-1	6.8852654E-2	3.6907442E+2	9.99725662E+1	-3.74934546E-3	1.00041419E+2	2.12175231E+3	5.03946759E-2
1.21E-3	1.64862033E-2	2.03764248E-1	2.17989471E-1	2.17731865E-1	2.19528364E-1	2.18783747E-1	5.14582291E-1	5.13230621E-1	6.69505853E-2	9.22668932E+1	9.99725662E+1	-3.91293666E-3	1.00039517E+2	-1.7291534E+2	5.05582671E-2
1.221E-3	1.63300631E-2	2.03451888E-1	2.17989471E-1	2.17419484E-1	2.19216143E-1	2.1815875E-1	5.13332125E-1	5.12293003E-1	6.63214799E-2	-9.22668932E+1	9.99471928E+1	3.69663178E-3	1.00013514E+2	-2.36386373E+3	4.3138791E-2
1.232E-3	1.60177825E-2	2.03764248E-1	2.1830183E-1	2.17731865E-1	2.19216143E-1	2.19096245E-1	5.1426975E-1	5.13543161E-1	6.5048506E-2	9.22600478E+1	9.99725662E+1	-4.07653603E-3	1.00037615E+2	2.19094743E+3	5.07218664E-2
1.243E-3	1.72981328E-2	2.03764248E-1	2.17989471E-1	2.17731865E-1	2.185917E-1	2.18783747E-1	5.13332125E-1	5.11980463E-1	7.02474977E-2	-6.84541802E-3	9.99725662E+1	3.83215093E-3	1.00042814E+2	4.72635613E+2	4.28131795E-2
1.254E-3	1.82662025E-2	2.03451888E-1	2.17364751E-1	2.17107104E-1	2.18903921E-1	2.18471249E-1	5.12394501E-1	5.11355384E-1	7.41838933E-2	-9.22737386E+1	9.99471928E+1	3.97921533E-3	1.00021377E+2	-1.94881819E+3	4.28562075E-2
1.265E-3	1.81100622E-2	2.03451888E-1	2.17989471E-1	2.17731865E-1	2.19528364E-1	2.18471249E-1	5.13957208E-1	5.12605542E-1	7.35498344E-2	9.22600478E+1	9.99471928E+1	-3.33445429E-3	1.00020743E+2	-5.76417182E+1	5.01698771E-2
1.276E-3	1.79226939E-2	2.04076609E-1	2.17677111E-1	2.17731865E-1	2.19216143E-1	2.19096245E-1	5.13957208E-1	5.12918082E-1	7.27781642E-2	2.76793834E+2	9.99979377E+1	-3.42269652E-3	1.00070716E+2	4.54302169E+3	5.00680269E-2
1.287E-3	1.72981328E-2	2.03451888E-1	2.17989471E-1	2.17731865E-1	2.185917E-1	2.18471249E-1	5.12707042E-1	5.11355384E-1	7.02527092E-2	-9.22600478E+1	9.99471928E+1	3.83794107E-3	1.00017445E+2	-4.84276034E+3	4.29974817E-2
1.298E-3	1.77977817E-2	2.03764248E-1	2.17677111E-1	2.17107104E-1	2.19216143E-1	2.19408743E-1	5.13644667E-1	5.12293003E-1	7.22763511E-2	6.84541802E-3	9.99725662E+1	-3.45490201E-3	1.00044843E+2	2.49063978E+3	5.01002324E-2
1.309E-3	1.88907636E-2	2.03764248E-1	2.1830183E-1	2.17107104E-1	2.19840586E-1	2.19096245E-1	5.13957208E-1	5.12605542E-1	7.6714426E-2	6.84541801E-3	9.99725662E+1	-3.07325565E-3	1.00049281E+2	4.03461355E+2	4.97185861E-2
1.32E-3	1.72044486E-2	2.03764248E-1	2.17677111E-1	2.17419484E-1	2.19216143E-1	2.18471249E-1	5.13332125E-1	5.11980463E-1	6.98670864E-2	-2.76800681E+2	9.99725662E+1	3.8184704E-3	1.00042433E+2	-6.22485424E+2	4.282686E-2
1.331E-3	1.72669047E-2	2.03451888E-1	2.17677111E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13644667E-1	5.12293003E-1	7.0125896E-2	-3.69067574E+2	9.99471928E+1	3.83338325E-3	1.00017319E+2	-2.28314418E+3	4.30020395E-2
1.342E-3	1.69233961E-2	2.03451888E-1	2.1830183E-1	2.17107104E-1	2.19216143E-1	2.18471249E-1	5.13332125E-1	5.12918082E-1	6.87309484E-2	-2.76814374E+2	9.99471928E+1	3.78324485E-3	1.00015924E+2	-1.26813424E+2	4.30521779E-2
1.353E-3	1.59553264E-2	2.03764248E-1	2.17364751E-1	2.17419484E-1	2.185917E-1	2.18471249E-1	5.13644667E-1	5.10730305E-1	6.47948946E-2	-1.8454748E+2	9.99725662E+1	3.63603206E-3	1.00037361E+2	1.94884926E+3	4.30092984E-2
1.364E-3	1.62363789E-2	2.03139527E-1	2.17364751E-1	2.16794723E-1	2.185917E-1	2.18471249E-1	5.12707042E-1	5.11042845E-1	6.59459288E-2	-2.76814374E+2	9.99218175E+1	3.6888243E-3	9.99877634E+1	-4.50887636E+3	4.31465985E-2
1.375E-3	1.70483083E-2	2.03764248E-1	2.1861419E-1	2.18044246E-1	2.19528364E-1	2.18471249E-1	5.13644667E-1	5.12918082E-1	6.92330665E-2	9.22668932E+1	9.99725662E+1	-3.71662823E-3	1.00041799E+2	4.91234654E+3	5.03619586E-2
1.386E-3	1.74542731E-2	2.03139527E-1	2.17989471E-1	2.17419484E-1	2.18903921E-1	2.18471249E-1	5.13332125E-1	5.12293003E-1	7.08920339E-2	-1.63566938E-11	9.99218175E+1	3.86650859E-3	9.99927095E+1	-4.46270062E+3	4.29689142E-2
1.397E-3	1.6267607E-2	2.03764248E-1	2.17677111E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13019584E-1	5.12605542E-1	6.60629496E-2	9.22737402E+1	9.99725662E+1	-3.98928198E-3	1.00038629E+2	4.17450817E+3	5.06346124E-2
1.408E-3	1.66423436E-2	2.03451888E-1	2.1861419E-1	2.17731865E-1	2.19528364E-1	2.19408743E-1	5.13644667E-1	5.12918082E-1	6.75896233E-2	-9.22600463E+1	9.99471928E+1	3.74221924E-3	1.00014782E+2	-2.16788381E+3	4.30932035E-2
1.419E-3	1.53932214E-2	2.03764248E-1	2.1892655E-1	2.18356627E-1	2.20152807E-1	2.19096245E-1	5.14894833E-1	5.13230621E-1	6.25123838E-2	1.84533788E+2	9.99725662E+1	-4.29468129E-3	1.00035079E+2	1.8451051E+3	5.09400117E-2
1.43E-3	1.65486595E-2	2.03451888E-1	2.17677111E-1	2.17731865E-1	2.18903921E-1	2.19096245E-1	5.14582291E-1	5.12605542E-1	6.72091808E-2	-6.84541801E-3	9.99471928E+1	3.72854339E-3	1.00014402E+2	-1.87969078E+3	4.31068794E-2
1.441E-3	1.72044486E-2	2.03139527E-1	2.17989471E-1	2.17731865E-1	2.19216143E-1	2.19096245E-1	5.13644667E-1	5.11980463E-1	6.9877454E-2	-1.36923599E-2	9.99218175E+1	3.83006504E-3	9.99916949E+1	-2.06427321E+3	4.30053577E-2
1.452E-3	1.79226939E-2	2.03451888E-1	2.17677111E-1	2.17419484E-1	2.18903921E-1	2.19408743E-1	5.13644667E-1	5.12605542E-1	7.27889622E-2	9.22600478E+1	9.99471928E+1	-3.39986951E-3	1.00019982E+2	2.57152606E+3	5.02352923E-2
1.463E-3	1.76416414E-2	2.04076609E-1	2.17677111E-1	2.17419484E-1	2.18903921E-1	2.18471249E-1	5.13019584E-1	5.11667924E-1	7.1637022E-2	2.76793834E+2	9.99979377E+1	-3.52085831E-3	1.00069575E+2	4.50845169E+3	5.01661887E-2
1.474E-3	1.69233961E-2	2.03764248E-1	2.17989471E-1	2.17419484E-1	2.18903921E-1	2.18471249E-1	5.12707042E-1	5.12293003E-1	6.87258498E-2	9.22668932E+1	9.99725662E+1	-3.7602513E-3	1.00041292E+2	-2.57115321E+3	5.04055817E-2
1.485E-3	1.72669047E-2	2.03139527E-1	2.17364751E-1	2.17419484E-1	2.185917E-1	2.18471249E-1	5.12707042E-1	5.12293003E-1	7.01310993E-2	9.22668932E+1	9.99218175E+1	-3.61737621E-3	9.99919486E+1	-4.48576588E+3	5.0452799E-2
1.496E-3	1.80476061E-2	2.03451888E-1	2.17989471E-1	2.18044246E-1	2.19216143E-1	2.19096245E-1	5.13957208E-1	5.12918082E-1	7.32962105E-2	3.69081267E+2	9.99471928E+1	-3.35625921E-3	1.00020489E+2	2.59458089E+3	5.0191682E-2
1.507E-3	1.72669047E-2	2.03764248E-1	2.17364751E-1	2.17731865E-1	2.19216143E-1	2.18783747E-1	5.13332125E-1	5.11980463E-1	7.0120694E-2	3.6907442E+2	9.99725662E+1	-3.64028925E-3	1.00042687E+2	2.01798901E+3	5.02856197E-2
1.518E-3	1.65174314E-2	2.04076609E-1	2.17677111E-1	2.17107104E-1	2.18903921E-1	2.17846252E-1	5.13332125E-1	5.11355384E-1	6.7072415E-2	2.76807527E+2	9.99979377E+1	-3.91353498E-3	1.0006501E+2	2.02938492E+3	5.05588654E-2
1.529E-3	1.75791853E-2	2.03764248E-1	2.17989471E-1	2.17731865E-1	2.19216143E-1	2.18783747E-1	5.13957208E-1	5.13230621E-1	7.13887292E-2	1.84547479E+2	9.99725662E+1	-3.53123665E-3	1.00043955E+2	-1.91410899E+3	5.01765671E-2
1.54E-3	1.67984839E-2	2.03764248E-1	2.1830183E-1	2.18356627E-1	2.19528364E-1	2.18783747E-1	5.13957208E-1	5.13543161E-1	6.82186323E-2	9.22805856E+1	9.99725662E+1	-3.80387495E-3	1.00040785E+2	-2.88190632E+2	5.04492054E-2
1.551E-3	1.72356767E-2	2.03764248E-1	2.17677111E-1	2.17419484E-1	2.19528364E-1	2.19096245E-1	5.14582291E-1	5.13230621E-1	6.99938902E-2	-9.22600478E+1	9.99725662E+1	3.82303062E-3	1.0004256E+2	1.61387083E+2	4.28222998E-2
1.562E-3	1.69233961E-2	2.03764248E-1	2.17677111E-1	2.17731865E-1	2.19528364E-1	2.19096245E-1	5.14582291E-1	5.12605542E-1	6.87258498E-2	-2.76793834E+2	9.99725662E+1	3.77742686E-3	1.00041292E+2	-1.15276402E+2	4.28679036E-2
1.573E-3	1.80476061E-2	2.03764248E-1	2.17677111E-1	2.17731865E-1	2.18903921E-1	2.18783747E-1	5.13332125E-1	5.12293003E-1	7.32907733E-2	-3.69060727E+2	9.99725662E+1	3.94158331E-3	1.00045857E+2	4.1499305E+2	4.27037471E-2
1.584E-3	1.77977817E-2	2.03451888E-1	2.17677111E-1	2.18044246E-1	2.19528364E-1	2.19096245E-1	5.1426975E-1	5.12918082E-1	7.22817131E-2	-1.84540632E+2	9.99471928E+1	3.9108612E-3	1.00019474E+2	-2.39840508E+3	4.29245616E-2
1.595E-3	1.6829712E-2	2.03764248E-1	2.17989471E-1	2.18044246E-1	2.19216143E-1	2.18783747E-1	5.14582291E-1	5.13543161E-1	6.83454367E-2	-6.84541802E-3	9.99725662E+1	3.76374503E-3	1.00040912E+2	1.94882902E+3	4.28815854E-2
1.606E-3	1.70170803E-2	2.03451888E-1	2.1830183E-1	2.17731865E-1	2.18903921E-1	2.18471249E-1	5.13332125E-1	5.12605542E-1	6.91113892E-2	-6.84541802E-3	9.99471928E+1	3.7969194E-3	1.00016304E+2	-2.23704029E+3	4.30385034E-2
1.617E-3	1.67047997E-2	2.03451888E-1	2.17677111E-1	2.17419484E-1	2.18903921E-1	2.18471249E-1	5.12081959E-1	5.11042845E-1	6.78432515E-2	9.22600478E+1	9.99471928E+1	-3.82510051E-3	1.00015036E+2	-1.15285252E+2	5.06605233E-2
1.628E-3	1.65486595E-2	2.04076609E-1	2.17677111E-1	2.17731865E-1	2.19216143E-1	2.18471249E-1	5.13644667E-1	5.12605542E-1	6.71992104E-2	4.61307086E+2	9.99979377E+1	-3.90262664E-3	1.00065137E+2	4.55462434E+3	5.05479571E-2
1.639E-3	1.72669047E-2	2.03764248E-1	2.1830183E-1	2.17419484E-1	2.19216143E-1	2.19096245E-1	5.13957208E-1	5.12605542E-1	7.0120694E-2	4.61300242E+2	9.99725662E+1	-3.64028925E-3	1.00042687E+2	-2.04091178E+3	5.02856197E-2
1.65E-3	1.78602378E-2	2.03764248E-1	2.17989471E-1	2.17107104E-1	2.19216143E-1	2.18783747E-1	5.13644667E-1	5.12605542E-1	7.25299569E-2	3.69033349E+2	9.99725662E+1	-3.43309245E-3	1.00045096E+2	2.19023907E+2	5.00784229E-2
1.661E-3	1.67047997E-2	2.03451888E-1	2.1830183E-1	2.17731865E-1	2.19216143E-1	2.19096245E-1	5.13644667E-1	5.12605542E-1	6.78432515E-2	2.76766456E+2	9.99471928E+1	-3.82510051E-3	1.00015036E+2	-2.73273647E+3	5.06605233E-2
1.672E-3	1.76104133E-2	2.04388969E-1	2.17989471E-1	2.17731865E-1	2.19216143E-1	2.19096245E-1	5.13957208E-1	5.13230621E-1	7.1504925E-2	3.69033349E+2	1.00023307E+2	-3.5431982E-3	1.00094812E+2	7.25238303E+3	5.01885286E-2
1.683E-3	1.7423045E-2	2.04388969E-1	2.17989471E-1	2.17731865E-1	2.19528364E-1	2.18783747E-1	5.13957208E-1	5.138557E-1	7.07442175E-2	1.56319402E-13	1.00023307E+2	-3.60865339E-3	1.00094052E+2	-6.91552258E+1	5.02539838E-2
1.694E-3	1.5705502E-2	2.03764248E-1	2.17989471E-1	2.17107104E-1	2.18903921E-1	2.1815875E-1	5.12394501E-1	5.11980463E-1	6.37804472E-2	-3.69033349E+2	9.99725662E+1	3.5995374E-3	1.00036347E+2	-5.24590132E+3	4.3045793E-2
1.705E-3	1.61739228E-2	2.03451888E-1	2.17989471E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.14582291E-1	5.13543161E-1	6.56874065E-2	-4.61300242E+2	9.99471928E+1	3.67383667E-3	1.0001288E+2	-2.1333124E+3	4.31615861E-2
1.716E-3	1.63612911E-2	2.03764248E-1	2.1861419E-1	2.17731865E-1	2.19840586E-1	2.18471249E-1	5.14894833E-1	5.138557E-1	6.64433652E-2	-4.61307089E+2	9.99725662E+1	3.69533092E-3	1.0003901E+2	2.37539585E+3	4.29499995E-2
1.727E-3	1.93279564E-2	2.04076609E-1	2.17989471E-1	2.17731865E-1	2.19840586E-1	2.18783747E-1	5.13957208E-1	5.13543161E-1	7.84838184E-2	-5.53573982E+2	9.99979377E+1	4.12283536E-3	1.00076421E+2	3.40108785E+3	4.25224951E-2
1.738E-3	1.95465528E-2	2.03451888E-1	2.1830183E-1	2.18044246E-1	2.19216143E-1	2.19408743E-1	5.13644667E-1	5.12918082E-1	7.9383132E-2	-6.45847719E+2	9.99471928E+1	4.16600812E-3	1.00026576E+2	-4.53141774E+3	4.26694147E-2
1.749E-3	1.86097111E-2	2.03451888E-1	2.1830183E-1	2.18044246E-1	2.19528364E-1	2.19408743E-1	5.1426975E-1	5.13543161E-1	7.55788188E-2	-2.76800681E+2	9.99471928E+1	4.02933648E-3	1.00022772E+2	-3.45846658E+2	4.28060863E-2
1.76E-3	1.71107644E-2	2.03139527E-1	2.1830183E-1	2.17731865E-1	2.19216143E-1	2.19096245E-1	5.13644667E-1	5.12918082E-1	6.94969858E-2	-9.22668947E+1	9.99218175E+1	3.81639811E-3	9.99913145E+1	-2.85973741E+3	4.30190247E-2
1.771E-3	1.64549753E-2	2.03764248E-1	2.1830183E-1	2.18669007E-1	2.19528364E-1	2.19408743E-1	5.14894833E-1	5.1416824E-1	6.68237803E-2	9.22805856E+1	9.99725662E+1	-3.92384301E-3	1.0003939E+2	4.37049715E+3	5.05691734E-2
1.782E-3	1.67360278E-2	2.03451888E-1	2.17677111E-1	2.17731865E-1	2.19216143E-1	2.18471249E-1	5.13332125E-1	5.11980463E-1	6.79700654E-2	1.36923599E-2	9.99471928E+1	-3.81419644E-3	1.00015163E+2	-2.20246459E+3	5.06496192E-2
1.793E-3	1.6829712E-2	2.03764248E-1	2.17989471E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13644667E-1	5.12605542E-1	6.83454367E-2	1.84540633E+2	9.99725662E+1	-3.79296896E-3	1.00040912E+2	2.34079699E+3	5.04382994E-2
1.804E-3	1.69858522E-2	2.03764248E-1	2.1830183E-1	2.17731865E-1	2.19528364E-1	2.19096245E-1	5.13957208E-1	5.12918082E-1	6.89794582E-2	6.84694188E-3	9.99725662E+1	-3.73843969E-3	1.00041546E+2	5.76383185E+1	5.03837701E-2
1.815E-3	1.73918169E-2	2.03451888E-1	2.17364751E-1	2.17419484E-1	2.185917E-1	2.18783747E-1	5.13644667E-1	5.12293003E-1	7.06331483E-2	-9.22600463E+1	9.99471928E+1	3.8516143E-3	1.00017826E+2	-2.15633687E+3	4.29838085E-2
1.826E-3	1.65486595E-2	2.03451888E-1	2.17989471E-1	2.18044246E-1	2.19216143E-1	2.18783747E-1	5.13332125E-1	5.12293003E-1	6.72091808E-2	-6.84541802E-3	9.99471928E+1	3.72854339E-3	1.00014402E+2	-3.11269776E+2	4.31068794E-2
1.837E-3	1.79539219E-2	2.03451888E-1	2.17364751E-1	2.17107104E-1	2.19528364E-1	2.18783747E-1	5.12394501E-1	5.11355384E-1	7.29157743E-2	9.22600478E+1	9.99471928E+1	-3.3889669E-3	1.00020109E+2	5.1878123E+2	5.02243897E-2
1.848E-3	1.72981328E-2	2.03451888E-1	2.17677111E-1	2.17419484E-1	2.19528364E-1	2.18783747E-1	5.13019584E-1	5.12293003E-1	7.02527092E-2	1.84526941E+2	9.99471928E+1	-3.61792975E-3	1.00017445E+2	-2.42096831E+2	5.04533525E-2
1.859E-3	1.70483083E-2	2.03764248E-1	2.17989471E-1	2.17107104E-1	2.18903921E-1	2.18471249E-1	5.13019584E-1	5.11980463E-1	6.92330665E-2	3.69060727E+2	9.99725662E+1	-3.71662823E-3	1.00041799E+2	2.21397754E+3	5.03619586E-2
1.87E-3	1.67672558E-2	2.04076609E-1	2.17677111E-1	2.17731865E-1	2.19216143E-1	2.18783747E-1	5.1426975E-1	5.12605542E-1	6.80867773E-2	2.76793834E+2	9.99979377E+1	-3.82626943E-3	1.00066024E+2	2.20229309E+3	5.04715998E-2
1.881E-3	1.63300631E-2	2.03451888E-1	2.17989471E-1	2.18044246E-1	2.19528364E-1	2.19096245E-1	5.13957208E-1	5.13230621E-1	6.63214799E-2	-9.22600478E+1	9.99471928E+1	3.69663178E-3	1.00013514E+2	-4.77365511E+3	4.3138791E-2
1.892E-3	1.59553264E-2	2.03764248E-1	2.17989471E-1	2.17419484E-1	2.185917E-1	2.1815875E-1	5.11456876E-1	5.11355384E-1	6.47948946E-2	6.845418E-3	9.99725662E+1	-4.09834989E-3	1.00037361E+2	2.16789185E+3	5.07436803E-2
1.903E-3	1.69233961E-2	2.03764248E-1	2.1861419E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13019584E-1	5.12605542E-1	6.87258498E-2	-9.22600478E+1	9.99725662E+1	3.77742686E-3	1.00041292E+2	3.57359561E+2	4.28679036E-2
1.914E-3	1.63925192E-2	2.03451888E-1	2.17989471E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13332125E-1	5.11980463E-1	6.6575109E-2	-2.76793834E+2	9.99471928E+1	3.70574956E-3	1.00013768E+2	-2.50219422E+3	4.31296732E-2
1.925E-3	1.68921681E-2	2.03451888E-1	2.17989471E-1	2.17107104E-1	2.19216143E-1	2.18783747E-1	5.13644667E-1	5.12605542E-1	6.86041347E-2	-9.22600478E+1	9.99471928E+1	3.7786866E-3	1.00015797E+2	1.84456881E+2	4.30567362E-2
1.936E-3	1.66735717E-2	2.03764248E-1	2.1861419E-1	2.18044246E-1	2.19840586E-1	2.18783747E-1	5.14894833E-1	5.138557E-1	6.7711414E-2	1.84533786E+2	9.99725662E+1	-3.84749918E-3	1.00040278E+2	2.22551591E+3	5.04928296E-2
1.947E-3	1.67672558E-2	2.03764248E-1	2.17677111E-1	2.17419484E-1	2.18903921E-1	2.18471249E-1	5.12707042E-1	5.12293003E-1	6.80918278E-2	9.22668932E+1	9.99725662E+1	-3.81478097E-3	1.00040658E+2	3.4583068E+1	5.04601114E-2
1.958E-3	1.60177825E-2	2.03451888E-1	2.17364751E-1	2.17419484E-1	2.19216143E-1	2.18783747E-1	5.13019584E-1	5.12293003E-1	6.50533318E-2	9.09494702E-12	9.99471928E+1	-4.06499886E-3	1.00012246E+2	-2.58289924E+3	5.09004216E-2
1.969E-3	1.70795364E-2	2.03764248E-1	2.17677111E-1	2.17419484E-1	2.19216143E-1	2.18471249E-1	5.13957208E-1	5.11980463E-1	6.93598706E-2	-6.84694187E-3	9.99725662E+1	3.8002292E-3	1.00041926E+2	2.69817585E+3	4.28451012E-2
1.98E-3	1.78602378E-2	2.03764248E-1	2.17989471E-1	2.17107104E-1	2.19216143E-1	2.18471249E-1	5.13332125E-1	5.11667924E-1	7.25299569E-2	-2.76814374E+2	9.99725662E+1	3.91422719E-3	1.00045096E+2	2.88189671E+2	4.27311032E-2
1.991E-3	1.70170803E-2	2.03764248E-1	2.1861419E-1	2.18044246E-1	2.19528364E-1	2.19408743E-1	5.13957208E-1	5.13230621E-1	6.91062624E-2	-3.69081267E+2	9.99725662E+1	3.79110837E-3	1.00041672E+2	-3.1124496E+2	4.2854222E-2
2.002E-3	1.67672558E-2	2.03451888E-1	2.1830183E-1	2.17419484E-1	2.18903921E-1	2.18783747E-1	5.13332125E-1	5.11980463E-1	6.80968794E-2	-3.69081267E+2	9.99471928E+1	3.76045321E-3	1.0001529E+2	-2.39843442E+3	4.30749696E-2
2.013E-3	1.69546242E-2	2.03139527E-1	2.17677111E-1	2.18044246E-1	2.19216143E-1	2.18471249E-1	5.13644667E-1	5.12605542E-1	6.88628712E-2	-1.8454748E+2	9.99218175E+1	3.79361918E-3	9.99906804E+1	-2.23720788E+3	4.30418036E-2
2.024E-3	1.686094E-2	2.03139527E-1	2.17989471E-1	2.17731865E-1	2.185917E-1	2.19096245E-1	5.13957208E-1	5.12918082E-1	6.84824019E-2	-1.09423581E-11	9.99218175E+1	3.77995137E-3	9.99902999E+1	-3.45881219E+1	4.30554714E-2
